站代號,類別,站名,縣市,鄉鎮區,地址,電話,服務中心,營業中,國道高速公路,無鉛92,無鉛95,無鉛98,酒精汽油,煤油,超柴,會員卡,刷卡自助,自助柴油站,電子發票,悠遊卡,一卡通,HappyCash,經度,緯度,營業時間,洗車類別,etag儲值時間,保養間時間
D234G,自營站,林口工三站,桃園市,龜山區,樂善里文化一路33號,(03)3282232,D2308,TRUE,0,1,1,1,0,0,1,1,1,0,1,1,1,1,121.37027777777800,25.061666666666700,00:00-24:00,洗車機,,09:00-18:00(一~五)、09:00-17:00(隔週六)(日及國定例假日休息) TEL：03-3185641
D234H,自營站,龜山站,桃園市,龜山區,萬壽路二段640號,(03)3296223,D2308,TRUE,0,1,1,1,0,1,1,1,1,0,1,1,1,1,121.34638888888900,25,00:00-24:00,自助投幣式 ,,
D234M,自營站,蘆竹站,桃園市,蘆竹區,錦興里中正路342號,(03)3224714,D2308,TRUE,0,1,1,1,0,0,1,1,1,0,1,1,1,1,121.29138888888900,25.049444444444400,00:00-24:00,洗車機,,
D234N,自營站,三民路站,桃園市,桃園區,三民路一段150號,(03)3348425,D2308,TRUE,0,1,1,1,0,0,1,1,1,0,1,1,1,1,121.32055555555600,24.999722222222200,00:00-24:00,洗車機,09:00-19:00(星期一~星期六),09:00-18:00(二~六)(週一週日及國定例假日) TEL：03-3315245
D234T,自營站,桃園機場第三站,桃園市,大園區,埔心里航勤南路2號,(03)3834374,D2308,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,121.25055555555600,25.090555555555600,07:00-22:00,自助投幣式 ,,
D234U,自營站,桃園機場第四站,桃園市,大園區        ,埔心里航站南路19號,(03)3834375,D2308,TRUE,0,1,0,0,0,0,1,1,0,0,1,0,0,0,121.24083333333300,25.083055555555600,09:00-16:00,,,
D234V,自營站,大園站,桃園市,大園區        ,中正東路58號,(03)3862243,D2308,TRUE,0,1,1,1,0,0,1,1,0,0,1,1,1,1,121.19916666666700,25.063333333333300,07:00-22:00,精緻手工,,
D234W,自營站,大竹站,桃園市,蘆竹區        ,大竹里大竹路503號,(03)3232425,D2308,TRUE,0,1,1,1,0,0,1,1,1,0,1,1,1,1,121.26083333333300,25.022777777777800,07:00-22:00,洗車機,,
D234X,自營站,春日路站,桃園市,桃園區        ,春日路971號,(03)3550381,D2308,TRUE,0,1,1,1,0,0,1,1,1,0,1,1,1,1,121.31027777777800,25.010555555555600,00:00-24:00,洗車機,,
D234Y,自營站,平鎮站,桃園市,平鎮區,延平路二段152號,(03)4934734,D2308,TRUE,0,1,1,1,0,0,1,1,0,0,1,1,1,1,121.21055555555600,24.948055555555600,00:00-24:00,自助投幣式 ,09:00-18:00(星期一~星期六),09:00-18:00(一~五)(六、日及國定例假日休息) TEL：03-4934734
D234Z,自營站,埔心站,桃園市,楊梅區,中山北路二段308號,(03)4826370,D2308,TRUE,0,1,1,1,0,0,1,1,0,0,1,1,1,1,121.17472222222200,24.911944444444400,00:00-24:00,,,
D235C,自營站,梅溪站,桃園市,楊梅區,中山北路一段391號,(03)4782632,D2308,TRUE,0,1,1,1,0,0,1,1,1,0,1,1,1,1,121.15944444444400,24.90861111111110,00:00-24:00,洗車機,,
D235D,自營站,新富站,桃園市,平鎮區,新富里中豐路一段298號,(03)4573401,D2308,TRUE,0,1,1,1,0,1,1,1,1,0,1,1,1,1,121.212726,24.927107000000000,00:00-24:00,洗車機,09:00-19:00(星期一~星期六),09:00-18:00(一~五)、09:00-17:00(隔週六)(日及國定例假日休息) TEL：03-2840657
D235E,自營站,建龍站,桃園市,龍潭區        ,烏林里中豐路716號,(03)4792578,D2308,TRUE,0,1,1,1,0,0,1,1,0,0,1,1,1,1,121.21277777777800,24.889166666666700,07:00-22:00,洗車機、自助投幣,,
D235F,自營站,新坡站,桃園市,觀音區        ,大同里中山路二段794號,(03)2825887,D2308,TRUE,0,1,1,1,0,0,1,1,0,0,1,1,1,1,121.13944444444400,25.010555555555600,07:00-21:00,洗車機,,
D235G,自營站,新屋站,桃園市,新屋區,中山路85號,(03)4772644,D2308,TRUE,0,1,1,1,0,0,1,1,1,0,1,1,1,1,121.11055555555600,24.970833333333300,07:00-22:00,,,
D235H,自營站,觀音站,桃園市,觀音區        ,廣興里中山路一段166號,(03)4735944,D2308,TRUE,0,1,1,1,0,0,1,1,1,0,1,1,1,1,121.08527777777800,25.034722222222200,07:00-21:00,,,
D235J,自營站,龍潭站,桃園市,龍潭區        ,北龍路264號,(03)4792614,D2308,TRUE,0,1,1,1,0,0,1,1,1,0,1,1,1,1,121.2175,24.8675,00:00-24:00,,,
D235K,自營站,富岡站,桃園市,楊梅區        ,民富路三段574號,(03)4722045,D2308,TRUE,0,1,1,1,0,0,1,1,0,0,1,1,1,1,121.09333333333300,24.933888888888900,07:00-21:00,,,
D235L,自營站,介壽路站,桃園市,桃園區,介壽路324號,(03)3615070,D2308,TRUE,0,1,1,1,0,0,1,1,0,0,1,1,1,1,121.30500000000000,24.980277777777800,00:00-24:00,,,
D235M,自營站,八德站,桃園市,八德區        ,竹園里長興路556號,(03)3651042,D2308,TRUE,0,1,1,1,0,0,1,1,0,0,1,1,1,1,121.27111111111100,24.93277777777780,07:00-22:00,自助投幣式 ,,
D235N,自營站,茄苳站,桃園市,八德區        ,茄苳里中華路575號,(03)3696978,D2308,TRUE,0,1,1,1,0,0,1,1,0,0,1,1,1,1,121.26972222222200,24.97722222222220,07:00-22:00,,,
D235P,自營站,獅子王站,桃園市,楊梅區        ,幼獅工業區獅二路16號,(03)4961585,D2308,TRUE,0,1,1,1,0,0,1,1,0,0,1,1,1,1,121.17194444444400,24.923888888888900,00:00-24:00,,,
D235Q,自營站,中壢工業區加油加氣站,桃園市,中壢區,中華路二段230號,(03)4521948,D2308,TRUE,0,1,1,1,0,0,1,1,1,0,1,1,1,1,121.23805555555600,24.965277777777800,00:00-24:00,洗車機、自助投幣,,09:00-18:00(一~五)、09:00-17:00(隔週六)(日及國定例假日休息) TEL：03-4510870
D235R,自營站,中壢工二站,桃園市,中壢區        ,吉林路37巷15號,(03)4620443,D2308,TRUE,0,1,1,1,0,0,1,1,1,0,1,1,1,1,121.24722222222200,24.980000000000000,00:00-24:00,,09:00-19:00(星期一~星期六),
D235T,自營站,中壢站,桃園市,中壢區,延平路33號,(03)4522044,D2308,TRUE,0,1,1,1,0,0,0,1,1,0,1,1,1,1,121.2325,24.963333333333300,07:00-22:00,,,
D235U,自營站,龍岡站,桃園市,中壢區        ,環中東路二段659號,(03)4592501,D2308,TRUE,0,1,1,1,0,0,1,1,1,0,1,1,1,1,121.23,24.944444444444400,00:00-24:00,洗車機,,
D235V,自營站,大溪站,桃園市,大溪區        ,瑞興里20鄰瑞安路一段268號,(03)3801304,D2308,TRUE,0,1,1,1,0,0,1,1,0,0,1,1,1,1,121.27944444444400,24.885833333333300,07:00-21:00,,,
D235X,自營站,慈湖站,桃園市,大溪區        ,復興路一段970號,(03)3881410,D2308,TRUE,0,1,1,1,0,0,1,1,0,0,1,1,1,1,121.285,24.846388888888900,07:00-21:00,,,
D235Y,自營站,復興站,桃園市,復興區,澤仁里中正路267號,(03)3822939,D2308,TRUE,0,1,1,1,0,0,1,1,0,0,1,1,1,1,121.35416666666700,24.823333333333300,07:00-22:00,,,
D235Z,自營站,觀音三和站,桃園市,觀音區        ,三和里濱海路武威段2號,(03)4737011,D2308,TRUE,0,1,1,1,0,0,1,1,0,0,1,1,1,1,121.08638888888900,25.025277777777800,07:00-21:00,,,
D237P,自營站,海口站,桃園市,大園區,海口里三民路一段158號,(03)3935333,D2308,TRUE,0,1,1,1,0,0,1,1,0,0,1,1,1,1,121.24722222222200,25.103611111111100,07:00-22:00,,,
D237V,自營站,天祥站,桃園市,中壢區,五權里民族路三段226號,(03)2813170,D2308,TRUE,0,1,1,1,0,0,1,1,0,0,1,1,1,1,121.19305555555600,24.958333333333300,00:00-24:00,,,
D237W,自營站,大園民生站,桃園市,大園區,橫峰里1鄰民生南路163號,(03)3856171,D2308,TRUE,0,1,1,1,0,0,1,1,1,0,1,1,1,1,121.20222222222200,25.064444444444400,00:00-24:00,,,
D237X,自營站,大園國際站,桃園市,大園區        ,圳頭里國際路一段772號,(03)3856800,D2308,TRUE,0,1,1,1,0,0,1,1,0,0,1,1,1,1,121.20805555555600,25.078333333333300,07:00-21:00,,,
D237Y,自營站,廣豐站,桃園市,楊梅區        ,大平里中山南路259號,(03)4786145,D2308,TRUE,0,1,1,1,0,0,1,1,1,0,1,1,1,1,121.13416666666700,24.906388888888900,07:00-21:00,自助投幣式 ,,
D237Z,自營站,大園國際二站,桃園市,大園區,國際路一段338號,(03)3852370,D2308,TRUE,0,1,1,1,0,0,1,0,0,0,1,0,0,0,121.19805555555600,25.07138888888890,07:00-21:00,,,
D2386,自營站,中壢服務區站,桃園市,中壢區        ,內定里20鄰內定二街998-6號,(03)4622920,D2308,TRUE,1,1,1,1,0,0,1,1,0,0,1,0,0,0,121.25083333333300,25.002777777777800,00:00-24:00,洗車機,,
D239A,自營站,海湖站,桃園市,蘆竹區,濱海路一段260號,(03)3543347,D2308,TRUE,0,1,1,1,0,0,1,0,0,0,1,0,0,0,121.25916666666700,25.114444444444400,07:00-21:00,,,
D239B,自營站,廣福路站,桃園市,八德區,廣福路1355號,(03)3636875,D2308,TRUE,0,1,1,1,0,0,1,0,0,0,1,0,0,0,121.26603610000000,24.956244600000000,00:00-24:00,,,
D4130,漁船站,梧棲漁船站,台中市,,清水區北堤路19號,(04)26561901,D411M,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.531959162815,24.260734064500000,08:00-17:00,,,
D4140,自營站,彰化站,彰化縣,彰化市,和調里中山路三段27號,(04)7222759,D411N,TRUE,0,1,1,1,0,0,1,1,1,0,1,1,1,1,120.55361111111100,24.084722222222200,00:00-24:00,洗車機,08:00-18:30(星期一~星期五)08:00-17:00(星期六~星期日),09:00-17:30(星期一二三五六) (四日及國定例假日休息) TEL：04-7222759
D4141,自營站,三民路站,台中市,南區,福平里三民路一段１號,(04)22613854,D4108,TRUE,0,1,1,1,0,0,0,1,1,0,1,1,1,1,120.66694444444400,24.128055555555600,07:00-18:00,,,
D4142,自營站,大同站,台中市,北區,錦平里三民路三段225號,(04)22223385,D4108,TRUE,0,1,1,1,0,0,0,1,1,0,1,1,1,1,120.68583333333300,24.154166666666700,07:00-22:00,,,
D4143,自營站,草屯站,南投縣,草屯鎮,玉峰里中正路880號,(049)2362049,D411P,TRUE,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.68666666666700,23.984722222222200,00:00-24:00,洗車機,08:00-16:30(星期一~星期六),
D4144,自營站,豐潭站,台中市,潭子區,栗林里中山路三段249號,(04)25324634,D411M,TRUE,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.7075,24.226666666666700,07:00-22:00,,,
D4145,自營站,大甲站,台中市,大甲區,頂店里中山路一段1120號,(04)26872314,D411M,TRUE,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.63194444444400,24.354722222222200,00:00-24:00,洗車機、自助投幣,,
D4146,自營站,梨山站,台中市,和平區,梨山里中正路224號,(04)25981393,D411M,TRUE,0,1,1,1,0,0,1,1,0,0,1,1,1,1,121.24638888888900,24.254722222222200,07:00-18:00,,,
D4147,自營站,員林站,彰化縣,員林市,三多里中山路二段495號,(04)8320294,D411N,TRUE,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.57111111111100,23.971388888888900,00:00-24:00,洗車機,,
D4148,自營站,二林站,彰化縣,二林鎮,豐田里二溪路一段212號,(04)8960049,D411N,TRUE,0,1,1,1,0,0,1,1,1,0,1,1,1,1,120.3736111111110,23.9025,00:00-24:00,洗車機,,
D4149,自營站,東勢站,台中市,東勢區,粵寧里豐勢路678號,(04)25872454,D411M,TRUE,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.82388888888900,24.261666666666700,00:00-24:00,洗車機,,
D414A,自營站,龍井站,台中市,龍井區,竹坑里沙田路四段175號,(04)26353010,D411M,TRUE,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.54555555555600,24.190555555555600,00:00-24:00,,,
D414E,自營站,埔里中山路站,南投縣,埔里鎮,中山路二段141號,(049)2982844,D411P,TRUE,0,1,1,1,0,0,1,1,1,0,1,1,1,1,120.97222222222200,23.968611111111100,07:00-22:00,洗車機,08:00-16:30(星期一~星期六),8:00~12:00;13:00~17:00(一~五) )(六日及國定例假日休息)TEL：049-2
D414F,自營站,國聖站,彰化縣,彰化市,國聖里中山路三段708號,(04)7321540,D411N,TRUE,0,1,1,1,0,0,0,1,0,0,1,1,1,1,120.56972222222200,24.09472222222220,07:00-22:00,洗車機,,
D414G,自營站,草屯新豐站,南投縣,草屯鎮,中正路1615號,(049)2333704,D411P,TRUE,0,1,1,1,0,0,1,1,1,0,1,0,0,0,120.68972222222200,23.999722222222200,07:00-22:00,,,08:00-17:00(星期一二四五六)(三日及國定例假日休息) TEL：049-2362049
D414H,自營站,溪頭站,南投縣,鹿谷鄉,內湖村興產路4-5號,(049)2612126,D411P,TRUE,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.79555555555600,23.675555555555600,08:00-18:00,,,
D414J,自營站,台中港站,台中市,清水區,海演里臨港路6段1號,(04)26562247,D411M,TRUE,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.54000000000000,24.289722222222200,00:00-24:00,自助投幣式,,
D414K,自營站,芬園站,彰化縣,芬園鄉,彰南路四段354號,(049)2522244,D411P,TRUE,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.6275,24.01861111111110,07:00-22:00,自助投幣式 ,,
D414L,自營站,大肚站,台中市,大肚區,新興里沙田路二段222號,(04)26992502,D411M,TRUE,0,1,1,1,0,0,1,0,0,0,1,1,1,1,120.54972222222200,24.140277777777800,00:00-24:00,洗車機,,
D414M,自營站,南投三和站,南投縣,南投市,三和里中興路549號,(049)2227255,D411P,TRUE,0,1,1,1,0,0,1,1,1,0,1,1,1,1,120.69083333333300,23.906388888888900,00:00-24:00,洗車機,08:00-16:00(星期一~星期六),08:00-16:00(一~六)(日及國定例假日休息) TEL：049-2227255
D414N,自營站,國姓站,南投縣,國姓鄉,福龜村中正路一段55號,(049)2721240,D411P,TRUE,0,1,1,1,0,0,1,1,1,0,1,1,1,1,120.82805555555600,24.024166666666700,07:00-22:00,,,
D414R,自營站,霧社站,南投縣,仁愛鄉,大同村仁和路14號,(049)2802275,D411P,TRUE,0,1,1,0,0,0,1,1,0,0,1,1,1,1,121.13138888888900,24.019444444444400,06:00-22:30,,,
D414T,自營站,和美站,彰化縣,和美鎮,和東里彰美路五段85號,(04)7553024,D411N,TRUE,0,1,1,1,0,0,1,1,1,0,1,1,1,1,120.50277777777800,24.106944444444400,00:00-24:00,洗車機,,
D414U,自營站,進化路站,台中市,北區,錦洲里進化路656號,(04)22323873,D4108,TRUE,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.69444444444400,24.161111111111100,00:00-24:00,洗車機,,
D414V,自營站,外埔站,台中市,外埔區,大同里甲后路三段758號,(04)26833350,D411M,TRUE,0,1,1,1,0,0,1,0,0,0,1,0,0,0,120.65833333333300,24.327222222222200,07:00-22:00,,,
D414W,自營站,鹿谷站,南投縣,鹿谷鄉,鹿谷村中正路二段137號,(049)2752874,D411P,TRUE,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.7525,23.747777777777800,06:30-21:30,自助投幣式 ,,
D414X,自營站,沙鹿站,台中市,沙鹿區,台灣大道7段391號,(04)26314644,D411M,TRUE,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.57305555555600,24.231111111111100,00:00-24:00,洗車機,,
D414Y,自營站,台中工業區加油加氣站,台中市,西屯區,福和里臺灣大道四段1047號,(04)23592968,D4108,TRUE,0,1,1,1,0,0,1,1,1,0,1,1,1,1,120.61444444444400,24.183055555555600,00:00-24:00,洗車機、自助投幣,,
D414Z,自營站,社頭站,彰化縣,社頭鄉,員集路二段583號,(04)8732534,D411N,TRUE,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.58361111111100,23.904444444444400,00:00-24:00,洗車機,08:00-17:00(星期三~星期一),
D4150,自營站,埔里站,南投縣,埔里鎮,中山路三段172號,(049)2982403,D411P,TRUE,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.96166666666700,23.967777777777800,00:00-24:00,,,
D4151,自營站,南門橋站,台中市,大里區,西榮里中興路二段691號,(04)24826451,D4108,TRUE,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.68916666666700,24.117222222222200,07:00-22:00,洗車機,08:30-17:00(星期一~星期六),08:15-16:45(一~四、單週五、六)(日及國定例假日休息) TEL：04-24833452
D4152,自營站,溪湖站,彰化縣,溪湖鎮,東寮里彰水路4段93號,(04)8852244,D411N,TRUE,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.47972222222200,23.967777777777800,00:00-24:00,,,
D4153,自營站,竹山站,南投縣,竹山鎮,竹山里集山路三段884號,(049)2642304,D411P,TRUE,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.68472222222200,23.758333333333300,07:00-22:00,,,
D4154,自營站,清水站,台中市,清水區,中山路507-18號,(04)26222464,D411M,TRUE,0,1,1,1,0,0,1,1,1,0,1,1,1,1,120.57833333333300,24.277777777777800,00:00-24:00,洗車機,,
D4155,自營站,水里站,南投縣,水里鄉,南光村民生路53號,(049)2770244,D411P,TRUE,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.85750000000000,23.808611111111100,07:00-22:00,自助投幣式 ,,
D4156,自營站,彰化中山路站,彰化縣,彰化市,華北里中山路二段396號,(04)7224496,D411N,TRUE,0,1,1,1,0,0,0,1,1,0,1,1,1,1,120.54416666666700,24.074722222222200,00:00-24:00,,,
D4157,自營站,溪州站,彰化縣,溪州鄉,溪州村中山路三段6號,(04)8892079,D411N,TRUE,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.48888888888900,23.851944444444400,07:00-22:00,,,
D4159,自營站,田中站,彰化縣,田中鎮,南路里員集路一段783號,(04)8742705,D411N,TRUE,0,1,1,1,0,0,1,1,1,0,1,1,1,1,120.5911111111110,23.850000000000000,07:00-22:00,,,
D415A,自營站,大安站,台中市,大安區,東安里8鄰中山南路193號,(04)26712249,D411M,TRUE,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.58888888888900,24.343333333333300,07:00-22:00,自助投幣式 ,,
D415E,自營站,埤頭站,彰化縣,埤頭鄉,中和村彰水路一段499號,(04)8897844,D411N,TRUE,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.4575,23.849722222222200,07:00-22:00,自助投幣式 ,,
D415F,自營站,卓蘭站,苗栗縣,卓蘭鎮,中正西路101號,(04)25892174,D411M,TRUE,0,1,1,1,0,0,1,1,1,0,1,1,1,1,120.82305555555600,24.310555555555600,07:00-22:00,,,
D415G,自營站,田尾站,彰化縣,田尾鄉,饒平村中山路一段393號,(04)8831042,D411N,TRUE,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.52666666666700,23.890277777777800,07:00-22:00,,,
D415H,自營站,大甲日南站,台中市,大甲區,經國路1666號,(04)26871037,D411M,TRUE,0,1,1,1,0,0,1,1,1,0,1,1,1,1,120.64222222222200,24.366388888888900,07:00-21:00,自助投幣式,,
D415J,自營站,中寮站,南投縣,中寮鄉,永平村永平路349-13號,(049)2691730,D411P,TRUE,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.76194444444400,23.880000000000000,07:00-18:00,自助投幣式 ,,
D415K,自營站,芳苑站,彰化縣,芳苑鄉,仁愛村斗苑路10號,(04)8984558,D411N,TRUE,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.32694444444400,23.920000000000000,07:00-22:00,,,
D415L,自營站,太平站,台中市,太平區,太平里太平路651號,(04)22787508,D4108,TRUE,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.71083333333300,24.126666666666700,00:00-24:00,,09:00-18:00(星期二~星期六),08:30-17:00(一~五、單周六) )(日及國定例假日休息)TEL：04-22787508
D415M,自營站,青海路站,台中市,西屯區,青海路二段211號,(04)27015054,D4108,TRUE,0,1,1,1,0,0,1,1,1,0,1,1,1,1,120.6438888888890,24.171388888888900,00:00-24:00,洗車機,08:30~17:00,
D415N,自營站,魚池站,南投縣,魚池鄉,魚池村魚池街772號,(049)2895352,D411P,TRUE,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.92888888888900,23.902777777777800,06:30-21:30,自助投幣式 ,,
D415R,自營站,文心路站,台中市,西屯區,文心路三段2號,(04)23131239,D4108,TRUE,0,1,1,1,0,0,1,1,1,0,1,1,1,1,120.65027777777800,24.162777777777800,00:00-24:00,,08:30-17:00(星期一~星期六)08:30-12:00(星期三)星期一、二、四、五(17:0,08:30-16:30(一~六) (日及國定例假日休息)TEL：04-23131239
D415T,自營站,集集站,南投縣,集集鎮,林尾里民生路317號,(049)2763894,D411P,TRUE,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.77555555555600,23.826111111111100,07:00-22:00,自助投幣式 ,,
D415U,自營站,向上路站,台中市,西區,向上路一段27號,(04)23011800,D4108,TRUE,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.66805555555600,24.14638888888890,00:00-24:00,洗車機,,
D415V,自營站,大雅中清路站,台中市,大雅區,中清路三段951號,(04)25664445,D4108,TRUE,0,1,1,1,0,0,1,1,1,0,1,1,1,1,120.64833333333300,24.217777777777800,00:00-24:00,洗車機,,
D415W,自營站,伸港站,彰化縣,伸港鄉,新港村新港路95號,(04)7983424,D411N,TRUE,0,1,1,1,0,0,1,1,1,0,1,1,1,1,120.48777777777800,24.14361111111110,07:00-22:00,,,
D415X,自營站,梧棲站,台中市,梧棲區,八德路2號,(04)26568415,D411M,TRUE,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.53222222222200,24.260833333333300,00:00-24:00,,,
D415Y,自營站,信義站,南投縣,信義鄉,明德村玉山路116號,(049)2791837,D411P,TRUE,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.85333333333300,23.708055555555600,06:30-21:30,自助投幣式 ,,
D415Z,自營站,和平站,台中市,和平區,南勢里東關路三段5號,(04)25941891,D411M,TRUE,0,0,1,0,0,0,0,1,0,0,1,1,1,1,120.90361111111100,24.16888888888890,08:00-17:30,,,
D4160,自營站,永靖站,彰化縣,永靖鄉,港西村中山路一段637號,(04)8221945,D411N,TRUE,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.54472222222200,23.915555555555600,07:00-22:00,,,
D4161,自營站,霧峰站,台中市,霧峰區,中正路784號,(04)23393270,D4108,TRUE,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.69833333333300,24.060833333333300,07:00-22:00,,08:00-17:00(星期一~星期五)08:00-17:00(星期六),08:00-17:00(一~五)、08:00-16:00(單周六)(日及國定例假日休息) TEL：0
D4162,自營站,后里站,台中市,后里區,三豐路四段269號,(04)25562174,D411M,TRUE,0,1,1,1,0,0,1,1,1,0,1,1,1,1,120.72388888888900,24.315555555555600,00:00-24:00,精緻手工,,
D4163,自營站,花壇站,彰化縣,花壇鄉,花壇村中山路一段384號,(04)7862064,D411N,TRUE,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.54138888888900,24.024444444444400,00:00-24:00,,,
D4164,自營站,大雅路站,台中市,北區,中清路一段172號,(04)22029046,D4108,TRUE,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.67722222222200,24.155277777777800,07:00-22:00,,,
D4165,自營站,北斗站,彰化縣,北斗鎮,大道里中山路二段207號,(04)8882154,D411N,TRUE,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.51972222222200,23.876944444444400,00:00-24:00,,,
D4166,自營站,彰化中華路,彰化縣,彰化市,平和里新平路100號,(04)7621186,D411N,TRUE,0,1,1,0,0,0,1,1,0,0,1,1,1,1,120.52333333333300,24.066388888888900,07:00-22:00,,,
D4167,自營站,北屯站,台中市,北屯區,北屯路436號,(04)22435121,D4108,TRUE,0,1,1,1,0,0,1,1,1,0,1,1,1,1,120.70138888888900,24.179444444444400,07:00-22:00,洗車機,,
D4168,自營站,名間站,南投縣,名間鄉,中正村南雅街151號,(049)2732629,D411P,TRUE,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.70166666666700,23.838888888888900,06:30-21:30,自助投幣式 ,,
D4169,自營站,南投站,南投縣,南投市,三民里彰南路二段71號,(049)2222650,D411P,TRUE,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.68388888888900,23.909722222222200,06:30-21:30,洗車機,,
